OutletID,OutletName,Chain,Channel,OperatorName,Sector,Address2,Postcode,Latitude,Longitude,Region,PostcodeArea,PostcodeDistrict,TravelToWorkArea,ActiveTraders,Totalspend,Totaltransactions,TotalUniqueCustomer,month_name,year,spend,transactions,unique_customer
1325219,Wingstop Trafford Centre,Wingstop,QSR Delivery & Takeaway,Wingstop,Fastfood & Takeaway,Manchester,M178AA,53.46572,-2.349829,North West,M,M17,Manchester,Active,2133441.37,102953,60005,Jan,2025,93186.91,4660,4265
1325219,Wingstop Trafford Centre,Wingstop,QSR Delivery & Takeaway,Wingstop,Fastfood & Takeaway,Manchester,M178AA,53.46572,-2.349829,North West,M,M17,Manchester,Active,2133441.37,102953,60005,Feb,2025,95430.43,4575,4218
1325219,Wingstop Trafford Centre,Wingstop,QSR Delivery & Takeaway,Wingstop,Fastfood & Takeaway,Manchester,M178AA,53.46572,-2.349829,North West,M,M17,Manchester,Active,2133441.37,102953,60005,Mar,2025,96525.51,4683,4304
1325219,Wingstop Trafford Centre,Wingstop,QSR Delivery & Takeaway,Wingstop,Fastfood & Takeaway,Manchester,M178AA,53.46572,-2.349829,North West,M,M17,Manchester,Active,2133441.37,102953,60005,Apr,2025,112157.1,5239,4772
1325219,Wingstop Trafford Centre,Wingstop,QSR Delivery & Takeaway,Wingstop,Fastfood & Takeaway,Manchester,M178AA,53.46572,-2.349829,North West,M,M17,Manchester,Active,2133441.37,102953,60005,May,2025,112004.36,5399,4965
1325219,Wingstop Trafford Centre,Wingstop,QSR Delivery & Takeaway,Wingstop,Fastfood & Takeaway,Manchester,M178AA,53.46572,-2.349829,North West,M,M17,Manchester,Active,2133441.37,102953,60005,Jun,2025,106508.24,5224,4823
1325219,Wingstop Trafford Centre,Wingstop,QSR Delivery & Takeaway,Wingstop,Fastfood & Takeaway,Manchester,M178AA,53.46572,-2.349829,North West,M,M17,Manchester,Active,2133441.37,102953,60005,Jul,2025,115904.52,5706,5278
1325219,Wingstop Trafford Centre,Wingstop,QSR Delivery & Takeaway,Wingstop,Fastfood & Takeaway,Manchester,M178AA,53.46572,-2.349829,North West,M,M17,Manchester,Active,2133441.37,102953,60005,Aug,2025,139559.01,6604,6048
1258091,McDonalds Hinckley North Perimeter Rd,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Hinkley,LE101YJ,52.53983,-1.373186,East Midlands,LE,LE10,Leicester,Active,2126849.47,208230,40183,Apr,2024,105439.42,10685,6434
1258091,McDonalds Hinckley North Perimeter Rd,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Hinkley,LE101YJ,52.53983,-1.373186,East Midlands,LE,LE10,Leicester,Active,2126849.47,208230,40183,May,2024,110797.63,11118,6648
1258091,McDonalds Hinckley North Perimeter Rd,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Hinkley,LE101YJ,52.53983,-1.373186,East Midlands,LE,LE10,Leicester,Active,2126849.47,208230,40183,Jun,2024,107247.56,10702,6426
1258091,McDonalds Hinckley North Perimeter Rd,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Hinkley,LE101YJ,52.53983,-1.373186,East Midlands,LE,LE10,Leicester,Active,2126849.47,208230,40183,Jul,2024,106271.07,10417,6277
1258091,McDonalds Hinckley North Perimeter Rd,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Hinkley,LE101YJ,52.53983,-1.373186,East Midlands,LE,LE10,Leicester,Active,2126849.47,208230,40183,Aug,2024,111405.92,11199,6800
1258091,McDonalds Hinckley North Perimeter Rd,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Hinkley,LE101YJ,52.53983,-1.373186,East Midlands,LE,LE10,Leicester,Active,2126849.47,208230,40183,Sep,2024,105820.2,10567,6247
1258091,McDonalds Hinckley North Perimeter Rd,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Hinkley,LE101YJ,52.53983,-1.373186,East Midlands,LE,LE10,Leicester,Active,2126849.47,208230,40183,Oct,2024,106223.3,10650,6445
1258091,McDonalds Hinckley North Perimeter Rd,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Hinkley,LE101YJ,52.53983,-1.373186,East Midlands,LE,LE10,Leicester,Active,2126849.47,208230,40183,Nov,2024,106344.73,10474,6206
1258091,McDonalds Hinckley North Perimeter Rd,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Hinkley,LE101YJ,52.53983,-1.373186,East Midlands,LE,LE10,Leicester,Active,2126849.47,208230,40183,Dec,2024,110198.71,10197,6357
1258091,McDonalds Hinckley North Perimeter Rd,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Hinkley,LE101YJ,52.53983,-1.373186,East Midlands,LE,LE10,Leicester,Active,2126849.47,208230,40183,Jan,2025,91268.31,9203,5585
1258091,McDonalds Hinckley North Perimeter Rd,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Hinkley,LE101YJ,52.53983,-1.373186,East Midlands,LE,LE10,Leicester,Active,2126849.47,208230,40183,Feb,2025,90937.62,9045,5729
1258091,McDonalds Hinckley North Perimeter Rd,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Hinkley,LE101YJ,52.53983,-1.373186,East Midlands,LE,LE10,Leicester,Active,2126849.47,208230,40183,Mar,2025,106390.06,10421,6250
1258091,McDonalds Hinckley North Perimeter Rd,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Hinkley,LE101YJ,52.53983,-1.373186,East Midlands,LE,LE10,Leicester,Active,2126849.47,208230,40183,Apr,2025,105495.94,10206,6216
1258091,McDonalds Hinckley North Perimeter Rd,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Hinkley,LE101YJ,52.53983,-1.373186,East Midlands,LE,LE10,Leicester,Active,2126849.47,208230,40183,May,2025,110671.35,10725,6374
1258091,McDonalds Hinckley North Perimeter Rd,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Hinkley,LE101YJ,52.53983,-1.373186,East Midlands,LE,LE10,Leicester,Active,2126849.47,208230,40183,Jun,2025,105175.57,10160,6101
1258091,McDonalds Hinckley North Perimeter Rd,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Hinkley,LE101YJ,52.53983,-1.373186,East Midlands,LE,LE10,Leicester,Active,2126849.47,208230,40183,Jul,2025,114067.14,10478,6378
1258091,McDonalds Hinckley North Perimeter Rd,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Hinkley,LE101YJ,52.53983,-1.373186,East Midlands,LE,LE10,Leicester,Active,2126849.47,208230,40183,Aug,2025,118754.94,10768,6619
1004205,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Sheffield,S91EP,53.41409,-1.412793,Yorkshire and The Humber,S,S9,Sheffield,Active,2120805.28,248058,85503,Apr,2024,105203.42,12779,9424
1004205,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Sheffield,S91EP,53.41409,-1.412793,Yorkshire and The Humber,S,S9,Sheffield,Active,2120805.28,248058,85503,May,2024,106266.57,12942,9510
1004205,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Sheffield,S91EP,53.41409,-1.412793,Yorkshire and The Humber,S,S9,Sheffield,Active,2120805.28,248058,85503,Jun,2024,96028.15,11660,8686
1004205,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Sheffield,S91EP,53.41409,-1.412793,Yorkshire and The Humber,S,S9,Sheffield,Active,2120805.28,248058,85503,Jul,2024,108155.35,12941,9615
1004205,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Sheffield,S91EP,53.41409,-1.412793,Yorkshire and The Humber,S,S9,Sheffield,Active,2120805.28,248058,85503,Aug,2024,120422.45,14061,10615
1004205,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Sheffield,S91EP,53.41409,-1.412793,Yorkshire and The Humber,S,S9,Sheffield,Active,2120805.28,248058,85503,Sep,2024,98555.73,11809,8921
1004205,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Sheffield,S91EP,53.41409,-1.412793,Yorkshire and The Humber,S,S9,Sheffield,Active,2120805.28,248058,85503,Oct,2024,101091.53,11942,9027
1004205,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Sheffield,S91EP,53.41409,-1.412793,Yorkshire and The Humber,S,S9,Sheffield,Active,2120805.28,248058,85503,Nov,2024,111714.58,12943,9946
1004205,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Sheffield,S91EP,53.41409,-1.412793,Yorkshire and The Humber,S,S9,Sheffield,Active,2120805.28,248058,85503,Dec,2024,141202.49,15497,11995
1004205,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Sheffield,S91EP,53.41409,-1.412793,Yorkshire and The Humber,S,S9,Sheffield,Active,2120805.28,248058,85503,Jan,2025,87288.7,10576,8026
1004205,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Sheffield,S91EP,53.41409,-1.412793,Yorkshire and The Humber,S,S9,Sheffield,Active,2120805.28,248058,85503,Feb,2025,92722.53,10934,8489
1004205,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Sheffield,S91EP,53.41409,-1.412793,Yorkshire and The Humber,S,S9,Sheffield,Active,2120805.28,248058,85503,Mar,2025,94081.06,11331,8380
1004205,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Sheffield,S91EP,53.41409,-1.412793,Yorkshire and The Humber,S,S9,Sheffield,Active,2120805.28,248058,85503,Apr,2025,106369.43,12111,9208
1004205,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Sheffield,S91EP,53.41409,-1.412793,Yorkshire and The Humber,S,S9,Sheffield,Active,2120805.28,248058,85503,May,2025,107017.18,12397,9337
1004205,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Sheffield,S91EP,53.41409,-1.412793,Yorkshire and The Humber,S,S9,Sheffield,Active,2120805.28,248058,85503,Jun,2025,93232.62,10921,8226
1004205,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Sheffield,S91EP,53.41409,-1.412793,Yorkshire and The Humber,S,S9,Sheffield,Active,2120805.28,248058,85503,Jul,2025,117196.29,13053,9878
1004205,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Sheffield,S91EP,53.41409,-1.412793,Yorkshire and The Humber,S,S9,Sheffield,Active,2120805.28,248058,85503,Aug,2025,129836.86,13774,10469
1004071,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,OX172LT,52.07244,-1.266745,East Midlands,OX,OX17,Banbury,Active,2082149.34,197635,60146,Apr,2024,106680.74,10442,7072
1004071,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,OX172LT,52.07244,-1.266745,East Midlands,OX,OX17,Banbury,Active,2082149.34,197635,60146,May,2024,110138.09,10831,7226
1004071,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,OX172LT,52.07244,-1.266745,East Midlands,OX,OX17,Banbury,Active,2082149.34,197635,60146,Jun,2024,105309.43,10452,7036
1004071,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,OX172LT,52.07244,-1.266745,East Midlands,OX,OX17,Banbury,Active,2082149.34,197635,60146,Jul,2024,112728.48,10686,7287
1004071,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,OX172LT,52.07244,-1.266745,East Midlands,OX,OX17,Banbury,Active,2082149.34,197635,60146,Aug,2024,119233.48,11157,7687
1004071,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,OX172LT,52.07244,-1.266745,East Midlands,OX,OX17,Banbury,Active,2082149.34,197635,60146,Sep,2024,102642.71,10066,6744
1004071,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,OX172LT,52.07244,-1.266745,East Midlands,OX,OX17,Banbury,Active,2082149.34,197635,60146,Oct,2024,110876.64,10726,7037
1004071,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,OX172LT,52.07244,-1.266745,East Midlands,OX,OX17,Banbury,Active,2082149.34,197635,60146,Nov,2024,109013.6,10251,6901
1004071,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,OX172LT,52.07244,-1.266745,East Midlands,OX,OX17,Banbury,Active,2082149.34,197635,60146,Dec,2024,114769.96,10328,7221
1004071,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,OX172LT,52.07244,-1.266745,East Midlands,OX,OX17,Banbury,Active,2082149.34,197635,60146,Jan,2025,85729.9,8519,5708
1004071,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,OX172LT,52.07244,-1.266745,East Midlands,OX,OX17,Banbury,Active,2082149.34,197635,60146,Feb,2025,81552.94,7742,5452
1004071,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,OX172LT,52.07244,-1.266745,East Midlands,OX,OX17,Banbury,Active,2082149.34,197635,60146,Mar,2025,70005.37,6782,4630
1004071,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,OX172LT,52.07244,-1.266745,East Midlands,OX,OX17,Banbury,Active,2082149.34,197635,60146,Apr,2025,101915.17,9527,6386
1004071,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,OX172LT,52.07244,-1.266745,East Midlands,OX,OX17,Banbury,Active,2082149.34,197635,60146,May,2025,103963.67,9836,6564
1004071,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,OX172LT,52.07244,-1.266745,East Midlands,OX,OX17,Banbury,Active,2082149.34,197635,60146,Jun,2025,99158,9379,6328
1004071,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,OX172LT,52.07244,-1.266745,East Midlands,OX,OX17,Banbury,Active,2082149.34,197635,60146,Jul,2025,117986.49,10423,7092
1004071,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,OX172LT,52.07244,-1.266745,East Midlands,OX,OX17,Banbury,Active,2082149.34,197635,60146,Aug,2025,119002.09,10470,7201
1004254,McDonalds Macclesfield - Silk RP,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,SK102SF,53.27232,-2.118598,North West,SK,SK10,Manchester,Active,2061961.08,188437,36566,Apr,2024,105435.82,9956,5910
1004254,McDonalds Macclesfield - Silk RP,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,SK102SF,53.27232,-2.118598,North West,SK,SK10,Manchester,Active,2061961.08,188437,36566,May,2024,108805.96,10401,6023
1004254,McDonalds Macclesfield - Silk RP,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,SK102SF,53.27232,-2.118598,North West,SK,SK10,Manchester,Active,2061961.08,188437,36566,Jun,2024,108801.16,10240,5833
1004254,McDonalds Macclesfield - Silk RP,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,SK102SF,53.27232,-2.118598,North West,SK,SK10,Manchester,Active,2061961.08,188437,36566,Jul,2024,110620.64,10255,5961
1004254,McDonalds Macclesfield - Silk RP,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,SK102SF,53.27232,-2.118598,North West,SK,SK10,Manchester,Active,2061961.08,188437,36566,Aug,2024,109816,10082,5913
1004254,McDonalds Macclesfield - Silk RP,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,SK102SF,53.27232,-2.118598,North West,SK,SK10,Manchester,Active,2061961.08,188437,36566,Sep,2024,101325.68,9529,5506
1004254,McDonalds Macclesfield - Silk RP,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,SK102SF,53.27232,-2.118598,North West,SK,SK10,Manchester,Active,2061961.08,188437,36566,Oct,2024,107699.61,10050,5882
1004254,McDonalds Macclesfield - Silk RP,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,SK102SF,53.27232,-2.118598,North West,SK,SK10,Manchester,Active,2061961.08,188437,36566,Nov,2024,96376.66,8937,5307
1004254,McDonalds Macclesfield - Silk RP,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,SK102SF,53.27232,-2.118598,North West,SK,SK10,Manchester,Active,2061961.08,188437,36566,Dec,2024,106027.42,9254,5502
1004254,McDonalds Macclesfield - Silk RP,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,SK102SF,53.27232,-2.118598,North West,SK,SK10,Manchester,Active,2061961.08,188437,36566,Jan,2025,87928.08,8146,4868
1004254,McDonalds Macclesfield - Silk RP,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,SK102SF,53.27232,-2.118598,North West,SK,SK10,Manchester,Active,2061961.08,188437,36566,Feb,2025,88008.6,8029,4851
1004254,McDonalds Macclesfield - Silk RP,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,SK102SF,53.27232,-2.118598,North West,SK,SK10,Manchester,Active,2061961.08,188437,36566,Mar,2025,101421.79,9342,5434
1004254,McDonalds Macclesfield - Silk RP,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,SK102SF,53.27232,-2.118598,North West,SK,SK10,Manchester,Active,2061961.08,188437,36566,Apr,2025,101093.82,8959,5383
1004254,McDonalds Macclesfield - Silk RP,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,SK102SF,53.27232,-2.118598,North West,SK,SK10,Manchester,Active,2061961.08,188437,36566,May,2025,104763.84,9293,5396
1004254,McDonalds Macclesfield - Silk RP,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,SK102SF,53.27232,-2.118598,North West,SK,SK10,Manchester,Active,2061961.08,188437,36566,Jun,2025,98904.18,8839,5311
1004254,McDonalds Macclesfield - Silk RP,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,SK102SF,53.27232,-2.118598,North West,SK,SK10,Manchester,Active,2061961.08,188437,36566,Jul,2025,106784.94,9236,5451
1004254,McDonalds Macclesfield - Silk RP,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,SK102SF,53.27232,-2.118598,North West,SK,SK10,Manchester,Active,2061961.08,188437,36566,Aug,2025,109523.35,9197,5559
1003472,McDonalds Dundee - Camperdown,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Dundee,DD23SQ,56.48133,-3.021983,Scotland,DD,DD2,Dundee,Active,1962162.74,189724,39755,Apr,2024,116917.1,11612,6769
1003472,McDonalds Dundee - Camperdown,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Dundee,DD23SQ,56.48133,-3.021983,Scotland,DD,DD2,Dundee,Active,1962162.74,189724,39755,May,2024,115882.38,11640,6675
1003472,McDonalds Dundee - Camperdown,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Dundee,DD23SQ,56.48133,-3.021983,Scotland,DD,DD2,Dundee,Active,1962162.74,189724,39755,Jun,2024,114858.62,10967,6502
1003472,McDonalds Dundee - Camperdown,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Dundee,DD23SQ,56.48133,-3.021983,Scotland,DD,DD2,Dundee,Active,1962162.74,189724,39755,Jul,2024,105810.07,10098,6351
1003472,McDonalds Dundee - Camperdown,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Dundee,DD23SQ,56.48133,-3.021983,Scotland,DD,DD2,Dundee,Active,1962162.74,189724,39755,Aug,2024,97936.71,9638,6070
1003472,McDonalds Dundee - Camperdown,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Dundee,DD23SQ,56.48133,-3.021983,Scotland,DD,DD2,Dundee,Active,1962162.74,189724,39755,Sep,2024,91601.03,9238,5782
1003472,McDonalds Dundee - Camperdown,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Dundee,DD23SQ,56.48133,-3.021983,Scotland,DD,DD2,Dundee,Active,1962162.74,189724,39755,Oct,2024,92813.48,9212,5677
1003472,McDonalds Dundee - Camperdown,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Dundee,DD23SQ,56.48133,-3.021983,Scotland,DD,DD2,Dundee,Active,1962162.74,189724,39755,Nov,2024,90533.34,9023,5651
1003472,McDonalds Dundee - Camperdown,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Dundee,DD23SQ,56.48133,-3.021983,Scotland,DD,DD2,Dundee,Active,1962162.74,189724,39755,Dec,2024,93981.75,8601,5449
1003472,McDonalds Dundee - Camperdown,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Dundee,DD23SQ,56.48133,-3.021983,Scotland,DD,DD2,Dundee,Active,1962162.74,189724,39755,Jan,2025,76749.84,7668,4750
1003472,McDonalds Dundee - Camperdown,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Dundee,DD23SQ,56.48133,-3.021983,Scotland,DD,DD2,Dundee,Active,1962162.74,189724,39755,Feb,2025,79713.4,7792,4944
1003472,McDonalds Dundee - Camperdown,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Dundee,DD23SQ,56.48133,-3.021983,Scotland,DD,DD2,Dundee,Active,1962162.74,189724,39755,Mar,2025,88468.63,8638,5373
1003472,McDonalds Dundee - Camperdown,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Dundee,DD23SQ,56.48133,-3.021983,Scotland,DD,DD2,Dundee,Active,1962162.74,189724,39755,Apr,2025,92891.11,8842,5633
1003472,McDonalds Dundee - Camperdown,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Dundee,DD23SQ,56.48133,-3.021983,Scotland,DD,DD2,Dundee,Active,1962162.74,189724,39755,May,2025,91961.37,8978,5486
1003472,McDonalds Dundee - Camperdown,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Dundee,DD23SQ,56.48133,-3.021983,Scotland,DD,DD2,Dundee,Active,1962162.74,189724,39755,Jun,2025,90691.17,8559,5243
1003472,McDonalds Dundee - Camperdown,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Dundee,DD23SQ,56.48133,-3.021983,Scotland,DD,DD2,Dundee,Active,1962162.74,189724,39755,Jul,2025,99779.22,8867,5580
1003472,McDonalds Dundee - Camperdown,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,Dundee,DD23SQ,56.48133,-3.021983,Scotland,DD,DD2,Dundee,Active,1962162.74,189724,39755,Aug,2025,84627.45,7379,4867
1004079,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,PA33AT,55.84355,-4.475516,Scotland,PA,PA3,Glasgow,Active,1955388.1,177662,33306,Apr,2024,100219.1,9352,5576
1004079,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,PA33AT,55.84355,-4.475516,Scotland,PA,PA3,Glasgow,Active,1955388.1,177662,33306,May,2024,106012.33,10051,5941
1004079,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,PA33AT,55.84355,-4.475516,Scotland,PA,PA3,Glasgow,Active,1955388.1,177662,33306,Jun,2024,104581.58,9738,5836
1004079,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,PA33AT,55.84355,-4.475516,Scotland,PA,PA3,Glasgow,Active,1955388.1,177662,33306,Jul,2024,107525.09,9643,5829
1004079,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,PA33AT,55.84355,-4.475516,Scotland,PA,PA3,Glasgow,Active,1955388.1,177662,33306,Aug,2024,103933.35,9720,5894
1004079,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,PA33AT,55.84355,-4.475516,Scotland,PA,PA3,Glasgow,Active,1955388.1,177662,33306,Sep,2024,98215.85,9096,5457
1004079,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,PA33AT,55.84355,-4.475516,Scotland,PA,PA3,Glasgow,Active,1955388.1,177662,33306,Oct,2024,98537.05,9119,5533
1004079,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,PA33AT,55.84355,-4.475516,Scotland,PA,PA3,Glasgow,Active,1955388.1,177662,33306,Nov,2024,95930.31,8856,5335
1004079,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,PA33AT,55.84355,-4.475516,Scotland,PA,PA3,Glasgow,Active,1955388.1,177662,33306,Dec,2024,101707.18,8794,5489
1004079,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,PA33AT,55.84355,-4.475516,Scotland,PA,PA3,Glasgow,Active,1955388.1,177662,33306,Jan,2025,80781.28,7461,4590
1004079,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,PA33AT,55.84355,-4.475516,Scotland,PA,PA3,Glasgow,Active,1955388.1,177662,33306,Feb,2025,79605.79,7361,4635
1004079,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,PA33AT,55.84355,-4.475516,Scotland,PA,PA3,Glasgow,Active,1955388.1,177662,33306,Mar,2025,90777.8,8450,5128
1004079,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,PA33AT,55.84355,-4.475516,Scotland,PA,PA3,Glasgow,Active,1955388.1,177662,33306,Apr,2025,94510.9,8448,5327
1004079,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,PA33AT,55.84355,-4.475516,Scotland,PA,PA3,Glasgow,Active,1955388.1,177662,33306,May,2025,99826.76,8814,5383
1004079,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,PA33AT,55.84355,-4.475516,Scotland,PA,PA3,Glasgow,Active,1955388.1,177662,33306,Jun,2025,96927.54,8540,5293
1004079,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,PA33AT,55.84355,-4.475516,Scotland,PA,PA3,Glasgow,Active,1955388.1,177662,33306,Jul,2025,104516.58,8782,5466
1004079,McDonalds,McDonalds,QSR Delivery & Takeaway,McDonalds,Fastfood & Takeaway,null,PA33AT,55.84355,-4.475516,Scotland,PA,PA3,Glasgow,Active,1955388.1,177662,33306,Aug,2025,107492.67,9026,5526
